,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
202,前端开发,上海·黄浦·淮海中路,前端开发工程师（实习）仅限2025届及以后毕业的应届生开始实习,上海艾杰飞人才管理咨询有限公司,100-299人,外商独资,200-400/天,本科, ,无经验
203,前端开发,上海·浦东·唐镇,web前端开发工程师, ,1000-9999人,股份制企业,1.2万-2万·13薪,本科, ,3-5年
204,前端开发,上海·浦东·花木,web前端工程师（工作地点嘉兴）,江苏鑫源融信软件科技有限公司,100-299人,民营,1.2万-1.8万·13薪,本科,Vue 金融项目 银行项目 微信原生小程序,3-5年
205,前端开发,上海·宝山·月浦,前端开发工程师,上海易乓乒智能科技股份有限公司,20-99人,民营,1.1万-1.5万,本科, ,3-5年
206,前端开发,上海·虹口·嘉兴路, ,广州秒到信息科技有限公司,20人以下,民营,1.8万-1.9万,本科, ,经验不限
207,前端开发,上海·共和新路,VUE前端开发工程师, ,500-999人,民营,1.5万-2万,本科, ,3-5年
208,前端开发,上海·青浦·徐泾,市场前端销售员, ,100-299人,民营,9千-1.2万,本科, ,经验不限
209,前端开发,上海·黄浦·淮海中路, ,易初特种电线电缆（昆山）有限公司,1000-9999人,民营,1.8万-2.2万,本科, ,5-10年
210,前端开发,上海·浦东·唐镇,前端开发（angular）, ,1000-9999人,上市公司,1.6万-1.8万,大专, ,5-10年
211,前端开发,上海·徐汇·虹梅路,web前端工程师,中讯志远(武汉)科技有限公司,100-299人,民营,9千-1.5万,大专,Vue.js AngularJS,1-3年
212,前端开发,上海·普陀·石泉路,h5前端工程师, ,1000-9999人,股份制企业,8千-1.3万,大专,金融项目 Vue React JavaScript 证券项目,3-5年
213,前端开发,上海·闵行·浦江,高级前端开发工程师,上海奕盛软件有限公司,20-99人,民营,1万-1.5万,本科, ,3-5年
214,前端开发,上海·宝山·友谊路, ,合肥乾筑智能科技有限公司,新能源,20人以下,1.8万-3.5万,本科, ,3-5年
215,前端开发,上海·静安·彭浦,前端开发工程师,上海胜狮软件科技有限公司,20-99人,股份制企业,1万-1.5万,本科, ,1-3年
216,前端开发,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-2万,本科, ,3-5年
217,前端开发,上海·浦东·三林,Web前端工程师,上海宗升工程科技有限公司,房地产开发,20-99人,8千-1.6万,大专,HTML HTML5 CSS3 AJAX jQuery Mobile XHTML 前端架构 Bootstrap,3-5年
218,前端开发,上海·浦东·唐镇,前端开发工程师（银行项目经验）,上海天正软件有限公司,100-299人,民营,1万-1.1万,本科, ,3-5年
219,前端开发,上海·浦东·潍坊新村,web前端开发工程师,上卡网络,100-299人,合资,1.3万-1.5万·13薪,本科, ,1-3年
220,前端开发,上海·浦东·金桥, ,北海智强人力资源管理有限公司,20人以下,民营,1.5万-3万·14薪,本科, ,经验不限
221,前端开发,上海·普陀·石泉路,前端开发工程师（上海）, ,1000-9999人,民营,1.5万-1.6万,本科, ,3-5年
222,前端开发,上海·长宁·天山路,web前端工程师, ,1000-9999人,民营,3万-6万·18薪,本科, ,无经验
223,前端开发,上海·静安·彭浦, ,上海吾道信息科技有限公司,10000人以上,民营,1.3万-1.8万,本科, ,3-5年
224,前端开发,上海·浦东·曹路,前端开发（小程序）,讯升(上海)人力资源有限公司成都分公司,100-299人,外商独资,1.8万-2.2万,本科, ,3-5年
225,前端开发,上海·徐汇·漕河泾,前端开发,上海昊亦坤信息技术有限公司,20-99人,民营,1.1万-1.5万,本科, ,3-5年
226,前端开发,上海·浦东·金桥, ,英特利普(上海)信息技术有限公司,100-299人,外商独资,1.3万-1.6万,本科, ,3-5年
227,前端开发,上海·虹口·广中路,初中级前端开发工程师（vue）,上海嘉勉信息技术有限公司,20-99人,民营,8千-1.4万,本科, ,1-3年
228,前端开发,上海·浦东·花木,前端开发工程师,成都社零科技有限公司,人工智能,20-99人,1.8万-2.5万·14薪,本科, ,3-5年
229,前端开发,上海·浦东·花木,前端工程师,大连铭信科技发展有限公司,20-99人,民营,1万-1.9万,大专, ,3-5年
230,前端开发,上海·浦东·金桥,前端开发工程师,中银消费金融,500-999人,合资,2万-3万,本科, ,1-3年
231,前端开发,上海·普陀·长征,前端开发工程师,柏美智慧科技(上海)股份有限公司,100-299人,股份制企业,1.6万-2.5万·15薪,本科, ,5-10年
232,前端开发,上海·浦东·唐镇,前端开发工程师, ,1000-9999人,股份制企业,1.1万-1.4万,本科, ,3-5年
233,前端开发,上海·闵行·江川路,编译器开发（前端 mlir）,上海欣聘信息技术有限公司,20-99人,民营,2.5万-5万·15薪,本科, ,经验不限
234,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.3万-2.6万·14薪,本科, ,经验不限
235,前端开发,上海·浦东·张江,前端开发,北京众策科技咨询有限公司,20-99人,民营,1.5万-2万·13薪,本科, ,5-10年
236,前端开发,上海·杨浦·长海路,游戏前端开发, ,1000-9999人,股份制企业,1.3万-1.5万,本科, ,3-5年
237,前端开发,上海·杨浦·新江湾城,前端开发工程师（英文口语）,上海睿沃信息科技有限公司,20-99人,民营,1.5万-2.5万·13薪,本科, ,5-10年
238,前端开发,上海·黄浦·外滩,前端开发工程师,南京巨鲨商贸有限公司,500-999人,民营,2万-3万,硕士, ,经验不限
239,前端开发,上海·静安·石门二路, , ,1000-9999人,股份制企业,1.5万-3万,本科, ,5-10年
240,前端开发,上海·黄浦·五里桥,前端UI设计师,上海丰调节能技术有限公司,20人以下,其它,9千-1.2万·13薪,大专,界面设计 网页端,1-3年
241,前端开发,上海·青浦·华新,web前端工程师（包住+双休）,深圳极联信息技术股份有限公司,500-999人,民营,1.4万-1.5万,大专,电商项目 Vue,3-5年
242,前端开发,上海·长宁·新泾, ,湖北益才企业管理有限公司枣阳分公司,20-99人,民营,8千-1.3万,本科, ,1-3年
243,前端开发,上海·浦东·陆家嘴,前端上证所(J16330), ,10000人以上,上市公司,1.2万-2万,本科,Angular React Vue 金融项目 证券项目 Echarts,3-5年
244,前端开发,上海·黄浦·五里桥,vue3 前端开发,郑州海奥软件科技有限公司,100-299人,民营,1.3万-1.6万,本科, ,5-10年
245,前端开发,上海·闵行·古美,web前端开发工程师,中讯志远(武汉)科技有限公司,100-299人,民营,8千-1.5万,大专, ,3-5年
246,前端开发,上海·闵行·浦江, , ,500-999人,外商独资,1.2万-2万,本科, ,5-10年
247,前端开发,上海·闵行·新虹,前端开发工程师, ,10000人以上,上市公司,1.8万-2.5万·14薪,本科, ,3-5年
248,前端开发,上海·虹口·广中路,前端工程师,上海嘉勉信息技术有限公司,20-99人,民营,8千-1.2万,本科,HTML5,1-3年
249,前端开发,上海·闵行·颛桥,Web前端开发工程师,上海通立信息科技有限公司,20-99人,民营,1万-1.5万,本科, ,3-5年
250,前端开发,上海·浦东·塘桥,前端开发,上海钦诚信息科技有限公司,计算机软件,20-99人,1.6万-2.1万,本科, ,3-5年
251,前端开发,上海·浦东·唐镇, , ,1000-9999人,上市公司,1.2万-1.7万,本科, ,3-5年
252,前端开发,上海·浦东·金桥,前端开发工程师, ,10000人以上,民营,1万-2万,本科, ,1-3年
253,前端开发,上海·浦东·张江,DFT前端设计工程师 / DFT Engineer,广州思信电子科技有限公司,100-299人,民营,1.8万-3万·14薪,本科, ,经验不限
254,前端开发,上海·北蔡,Web前端开发,巧数(上海)网络科技有限公司,20-99人,民营,1万-2万,大专, ,3-5年
255,前端开发,上海·浦东·张江, ,上海汉朔信息科技有限公司,1000-9999人,民营,1.4万-1.5万,本科, ,3-5年
256,前端开发,上海·浦东·唐镇,前端工程师, ,500-999人,上市公司,1.5万-2.2万·13薪,大专, ,3-5年
257,前端开发,上海·普陀·石泉路,上海鸿蒙系统前端开发(本科), ,1000-9999人,股份制企业,1万-1.4万,本科, ,3-5年
258,前端开发,上海·闵行·颛桥, ,郑州海奥软件科技有限公司,100-299人,民营,1.1万-1.4万,大专, ,3-5年
259,前端开发,上海·浦东·张江,前端, ,1000-9999人,上市公司,1.3万-1.7万,本科,CSS JavaScript HTML5,1-3年
260,前端开发,上海·嘉定·安亭, ,中电信链信息技术南京有限公司,20人以下,其它,7千-1.4万,本科, ,3-5年
261,前端开发,上海·浦东·张江, ,四川君诚互动科技有限公司,20-99人,民营,1.4万-1.8万,大专,React Vue uni-app,5-10年
262,前端开发,上海·虹口·北外滩,web前端开发工程师,上海振申医药进出口有限公司,20-99人,民营,1.5万-2万,本科, ,3-5年
263,前端开发,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-2万,本科,Vue,3-5年
264,前端开发,上海·黄浦·瑞金二路,前端开发工程师,上海珀懿电子商务有限公司,20-99人,民营,1.5万-2万,本科, ,3-5年
265,前端开发,上海·徐汇·龙华, ,外企德科,1000-9999人,合资,1万-1.4万,本科, ,3-5年
266,前端开发,上海·静安·石门二路,前端开发/上海, ,1000-9999人,股份制企业,1.2万-1.5万,本科, ,3-5年
267,前端开发,上海·浦东·唐镇,资深前端开发工程师,燕梭金融信息科技(上海)有限公司,100-299人,民营,1.5万-1.8万,大专, ,5-10年
268,前端开发,上海·浦东·唐镇,前端开发工程师, ,10000人以上,其它,1.5万-1.9万,本科, ,5-10年
269,前端开发,上海·浦东·上钢新村,web前端开发工程师（上海）,北京永生鼎立信息技术有限公司,100-299人,合资,1万-1.5万,本科, ,3-5年
270,前端开发,上海·黄浦·半淞园路,前端开发（驻场 线上面试 双休）,上海信息人才服务有限公司,100-299人,国企,1.5万-2.2万,本科, ,5-10年
271,前端开发,上海·杨浦·大桥, ,外企德科,1000-9999人,合资,1.7万-1.8万,本科, ,3-5年
272,前端开发,上海·浦东·塘桥,WebPerformer | ローコード開発,上海朗裕信息科技有限公司,20-99人,民营,1万-1.5万,大专, ,3-5年
273,前端开发,上海·浦东·潍坊新村, ,上海佰宁智能科技有限公司,20-99人,民营,8千-1.2万·13薪,本科, ,3-5年
274,前端开发,上海·黄浦·五里桥,前端开发工程师,郑州海奥软件科技有限公司,100-299人,民营,1万-1.1万,大专, ,3-5年
275,前端开发,上海·浦东·唐镇,高级vue前端, ,10000人以上,其它,1.7万-1.9万,本科,Vue 银行,5-10年
276,前端开发,上海·浦东·金桥,中级前端开发工程师, ,500-999人,合资,1.2万-1.3万,本科, ,3-5年
277,前端开发,上海·黄浦·五里桥,react开发工程师,郑州海奥软件科技有限公司,100-299人,民营,9千-1.1万,本科,React,3-5年
278,前端开发,上海·静安·石门二路,资深前端开发工程师,北京琪达信通科技有限公司,通信/网络设备,100-299人,3万-6万·15薪,本科, ,经验不限
279,前端开发,上海·松江·新桥,前端小程序开发工程师, ,1000-9999人,股份制企业,1.1万-1.4万,本科, ,5-10年
280,前端开发,上海·虹口·曲阳路, ,天津一众企业管理有限责任公司,20-99人,民营,1.7万-2万,本科, ,5-10年
281,前端开发,上海·塘桥,u3d 前端开发工程师, ,100-299人,股份制企业,2.5万-3.5万,学历不限, ,1-3年
282,前端开发,上海·徐汇·华泾,前端开发工程师（React）, ,500-999人,民营,1万-1.5万,本科, ,3-5年
283,前端开发,上海·虹口·曲阳路, ,天津一众企业管理有限责任公司,20-99人,民营,1.5万-1.6万,本科, ,3-5年
284,前端开发,上海·浦东·张江,数字前端设计工程师,无锡中感微电子股份有限公司,100-299人,其它,2.1万-4万·14薪,本科, ,3-5年
285,前端开发,上海·浦东·金桥,web前端开发工程师, ,10000人以上,民营,1.2万-1.6万,本科, ,3-5年
286,前端开发,上海·闵行·新虹,零售类前端产品经理, ,1000-9999人,民营,1.5万-2.5万·15薪,本科, ,3-5年
287,前端开发,上海·杨浦·大桥,高级前端工程师,国泰财产保险有限责任公司,500-999人,合资,2.5万-3.5万,本科,web前端,3-5年
288,前端开发,上海·虹口·北外滩, ,湖南软科信息技术服务有限公司,20-99人,民营,1.3万-2万,本科,Java Python 功能测试,3-5年
289,前端开发,上海·黄浦·外滩, , ,1000-9999人,民营,1.5万-1.9万·13薪,本科,CSS JavaScript HTML5 Vue ElementUI Echarts Flutter ELECTRONJS,5-10年
290,前端开发,上海·静安·江宁路,前端web开发工程师, ,1000-9999人,民营,1.7万-2万,本科, ,5-10年
291,前端开发,上海·黄浦·外滩, ,外企德科数字技术有限公司,人力资源服务,10000人以上,2万-2.5万·14薪,本科,游戏项目 Vue 前端 JavaScript CSS/SASS webpack ES6,5-10年
292,前端开发,上海·浦东·塘桥, ,紫金支点,1000-9999人,民营,1.6万-2万,大专, ,5-10年
293,前端开发,上海·浦东·唐镇,前端工程师,深圳市紫川软件有限公司,500-999人,民营,1.4万-1.7万,本科, ,3-5年
294,前端开发,上海,web前端开发工程师,上海昌谷实业有限公司,20-99人,民营,1万-1.5万,本科, ,3-5年
295,前端开发,上海·闵行·浦江,web前端工程师,上海智达工程顾问有限公司,100-299人,民营,8千-1.2万,本科,CSS JavaScript HTML5 Vue webpack 智慧楼宇 元宇宙,1-3年
296,前端开发,上海·静安·彭浦, ,上海吾道信息科技有限公司,10000人以上,民营,1.5万-2万,本科, ,3-5年
297,前端开发,上海·宝山·庙行,web前端工程师, ,10000人以上,合资,2万-4万·14薪,本科,CSS JavaScript TypeScript Vue React Node.js web前端 ES6 Webpack,3-5年
298,前端开发,上海·浦东·陆家嘴,前端（学信本vue）,江苏鑫瑞源科技有限公司,20-99人,民营,1.1万-1.5万,本科,Vue,3-5年
299,前端开发,上海·浦东·花木, , ,500-999人,上市公司,3万-4万·13薪,本科, ,3-5年
300,前端开发,上海·浦东·塘桥, ,大连铭信科技发展有限公司,20-99人,民营,1.5万-1.9万,大专, ,5-10年
301,前端开发,上海·浦东·张江,高级前端开发工程师,上海西信软件工程有限公司,100-299人,民营,1.5万-2.5万,大专, ,5-10年
302,前端开发,上海·杨浦·新江湾城, , ,20-99人,上市公司,1.5万-2.5万·13薪,本科, ,3-5年
303,前端开发,上海·松江·九亭,前端软件专家, ,500-999人,民营,3万-6万,本科,前端软件,3-5年
304,前端开发,上海·杨浦·四平路,前端开发工程师, ,100-299人,合资,1.5万-2.5万,本科, ,5-10年
305,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.3万-2.6万,本科, ,经验不限
306,前端开发,上海·浦东·张江,高级社群转化经理（前端转化）,喜丈(上海)网络科技有限公司,1000-9999人,民营,1.5万-2.5万,本科, ,3-5年
307,前端开发,上海·杨浦·新江湾城, ,北京耐思云科技有限公司,100-299人,民营,4万-7万·14薪,本科, ,5-10年
308,前端开发,上海·浦东·陆家嘴, ,道一(天津)企业管理咨询有限公司,100-299人,民营,2万-2.5万,硕士, ,无经验
309,前端开发,上海·浦东·花木, ,德科信息有限公司,1000-9999人,民营,1.4万-1.8万,本科,金融项目 证券项目 银行项目 支付项目 React Angular Vue Node.js,3-5年
310,前端开发,上海·普陀·桃浦,web前端工程师,上海畅赢智能科技有限公司,20-99人,合资,6千-1.2万,本科,CSS JavaScript HTML5 Vue jQuery 直播视频项目 ERP项目,1-3年
311,前端开发,上海·虹口·北外滩, ,湖南软科信息技术服务有限公司,20-99人,民营,1.2万-1.7万,本科, ,3-5年
312,前端开发,上海·浦东·张江,高级前端开发工程师,上海正诺信息科技有限公司,500-999人,民营,1.8万-2万,本科, ,5-10年
313,前端开发,上海·普陀·长征,Vue Web前端开发工程师,上海蓝鸟信息科技有限公司,100-299人,民营,1.5万-2万,本科, ,3-5年
314,前端开发,上海·闵行·七宝,web前端工程师,上海天都人力资源有限公司,20-99人,合资,9千-1.1万,本科,web前端 HTML5 JavaScript jQuery Vue React,1-3年
315,前端开发,上海·浦东·花木,react前端, ,10000人以上,上市公司,1.2万-2万,本科,银行项目 基金/证券 React,3-5年
316,前端开发,上海·徐汇·虹梅路,vue前端开发工程师,郑州启宏软件科技有限公司,互联网,20人以下,9千-1.4万,本科, ,3-5年
317,前端开发,上海·宝山·高境,web前端工程师, ,1000-9999人,民营,1.6万-2.2万,大专,jQuery Node.js,3-5年
318,前端开发,上海·浦东·金桥, , ,1000-9999人,民营,1万-1.2万,本科, ,1-3年
319,前端开发,上海·静安·石门二路, ,深圳市东莱国际信息技术有限公司,20人以下,民营,1.3万-2万,本科,金融项目 证券项目 银行项目 JavaScript Vue React Node.js Java,3-5年
320,前端开发,上海·杨浦·长海路, ,武汉讯锡云科技有限公司,300-499人,民营,1万-1.5万,本科, ,3-5年
321,前端开发,上海·浦东·金桥, , ,1000-9999人,股份制企业,1.3万-1.4万,本科, ,1-3年
322,前端开发,上海·浦东·唐镇, ,上海谷赢信息科技有限公司,20-99人,民营,1万-1.6万,本科, ,3-5年
323,前端开发,上海·闵行·江川路, ,"上海凯士比泵有限公司 KSB SHANGHAI PUMP CO., LTD.",500-999人,合资,1.1万-1.3万,本科, ,3-5年
324,前端开发,上海·闵行·新虹, ,上海精匠信息科技有限公司,20-99人,民营,1.2万-1.3万,本科, ,3-5年
325,前端开发,上海·浦东·金桥,前端开发工程师,北京鼎腾科技有限公司,500-999人,民营,1.8万-3.5万,本科, ,3-5年
326,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
327,前端开发,上海·闵行·新虹,高级研发工程师（前端）, ,10000人以上,上市公司,2.5万-5万·13薪,本科,Vue JavaScript HTML5 React Native,3-5年
328,前端开发,上海·杨浦·五角场,react前端开发（福建宁德项目）,海通安恒科技股份有限公司,1000-9999人,民营,1.2万-1.8万,大专, ,3-5年
329,前端开发,上海·徐汇·天平路,Web前端开发工程师,上海复医天健医疗服务产业股份有限公司,10000人以上,国企,1万-1.5万·13薪,本科, ,1-3年
330,前端开发,上海·浦东·唐镇, ,沈阳泽源科技有限公司,IT服务,20-99人,1.1万-2.2万,本科, ,3-5年
331,前端开发,上海·浦东·陆家嘴,前端开发工程师（基金公司驻场+金融项目）,上海锐赢,20-99人,民营,1.5万-2万,本科, ,3-5年
332,前端开发,上海·徐汇·虹梅路,高级前端开发工程师,北京爱迪神州科技有限公司,20-99人,民营,1.8万-3.5万,本科, ,3-5年
333,前端开发,上海·青浦·金泽, ,外企德科,1000-9999人,合资,2万-3.5万·14薪,本科, ,5-10年
334,前端开发,上海·闵行·吴泾, ,上海奥铁通讯技术有限公司,20-99人,民营,1.5万-2.5万,本科, ,5-10年
335,前端开发,上海·宝山·杨行, ,沈阳东硕信息技术有限公司,20-99人,民营,9千-1.7万·13薪,本科,CSS JavaScript HTML5 Vue .NET Java WEB,5-10年
336,前端开发,上海·浦东·唐镇,Web前端工程师-SH, ,500-999人,上市公司,1.2万-2万,本科, ,3-5年
337,前端开发,上海·徐汇·徐家汇,前端开发工程师,梨园梦(上海)文化传播有限公司,20-99人,民营,1万-1.6万,本科, ,3-5年
338,前端开发,上海·闵行·江川路, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1万-2万,本科, ,3-5年
339,前端开发,上海·杨浦·平凉路,WEB高级前端开发工程师,上海普瑞邦克软件技术有限公司,100-299人,民营,1.1万-2万·13薪,本科, ,1-3年
340,前端开发,上海·杨浦·新江湾城,前端开发工程师（react）, ,1000-9999人,股份制企业,1.6万-1.9万,大专, ,3-5年
341,前端开发,上海·青浦·华新,项目管理岗（前端揽收质量改善）, ,10000人以上,上市公司,1万-2万,本科, ,3-5年
342,前端开发,上海·徐汇·龙华, , ,10000人以上,其它,1.5万-2万,本科, ,5-10年
343,前端开发,上海·静安·彭浦, ,上海吾道信息科技有限公司,10000人以上,民营,1.3万-1.8万,本科, ,3-5年
344,前端开发,上海·浦东·花木,前端开发工程师（react/vue/angular）（上海）,北京阿提拉科技有限公司,300-499人,民营,1.8万-2万,本科, ,3-5年
345,前端开发,上海·徐汇·虹梅路,Web软件实习生,经纬恒润,1000-9999人,民营,200-400/天,硕士,大屏/可视化项目,无经验
346,前端开发,上海·浦东·张江,高级前端开发工程师,北京众策科技咨询有限公司,20-99人,民营,1.4万-1.9万,本科, ,5-10年
347,前端开发,上海·浦东·张江,中级前端开发工程师,北京嘉诚瑞杰信息技术有限公司,500-999人,民营,2.5万-3.5万,本科, ,3-5年
348,前端开发,上海·黄浦·半淞园路,中级前端开发工程师,上海帆立信息科技有限公司宁波分公司,人工智能,100-299人,1.3万-2万,本科, ,3-5年
349,前端开发,上海·闵行·虹桥,中级web前端工程师,郑州海奥软件科技有限公司,100-299人,民营,1万-1.4万,大专, ,3-5年
350,前端开发,上海·闵行·新虹, , ,1000-9999人,上市公司,1万-1.4万,本科, ,3-5年
351,前端开发,上海·徐汇·虹梅路,前端开发工程师,北京爱迪神州科技有限公司,20-99人,民营,2.2万-3万,本科, ,3-5年
352,前端开发,上海·浦东·唐镇,web前端工程师, ,1000-9999人,上市公司,1.2万-2万·14薪,本科,React Angular Vue,3-5年
353,前端开发,上海·杨浦·五角场,前端开发工程师,上海比孚信息科技有限公司,100-299人,民营,1.5万-2.5万,本科, ,5-10年
354,前端开发,上海·闵行·新虹, , ,1000-9999人,合资,1.5万-2.5万,本科, ,3-5年
355,前端开发,上海·浦东·张江,前端开发工程师,上海钦诚信息科技有限公司,计算机软件,20-99人,1.6万-2.2万,本科, ,3-5年
356,前端开发,上海·徐汇·龙华, , ,10000人以上,其它,2万-2.5万,本科, ,5-10年
357,前端开发,上海·黄浦·南京东路,高级前端开发工程师,深圳市果速科技有限公司,20-99人,民营,3万-5.5万,本科, ,3-5年
358,前端开发,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-1.7万,本科,HTML5 CSS JavaScript Vue React,3-5年
359,前端开发,上海·浦东·花木, ,德科信息有限公司,1000-9999人,民营,1.5万-2.1万,本科,大屏/可视化项目 HTML5 Vue React Angular Node.js Echarts,3-5年
360,前端开发,上海·浦东·周家渡,前端开发工程师（上海）, ,1000-9999人,国企,1.2万-2万·14薪,本科, ,3-5年
361,前端开发,上海·浦东·唐镇,react前端开发工程师,昂策(上海)资产管理有限公司,20-99人,民营,1.5万-2万·13薪,本科, ,1-3年
362,前端开发,上海·浦东·金桥,Web前端工程师, ,10000人以上,上市公司,面议,本科,Web前端 小程序 HTML5 CSS3,1-3年
363,前端开发,上海·浦东·张江, ,首聘(北京)科技有限公司,1000-9999人,民营,1.3万-1.4万,本科, ,1-3年
364,前端开发,上海·浦东·唐镇,高级前端工程师,昂策(上海)资产管理有限公司,20-99人,民营,1.5万-2万,本科, ,3-5年
365,前端开发,上海·黄浦·五里桥,vue前端开发工程师,郑州海奥软件科技有限公司,100-299人,民营,1.4万-1.7万,本科, ,5-10年
366,前端开发,上海·浦东·洋泾,前端工程师（13薪+各项福利好）,深圳市紫川软件有限公司,500-999人,民营,1.2万-1.6万,本科,React Vue Node.js,5-10年
367,前端开发,上海·浦东·张江,高级前端开发工程师,北京嘉诚瑞杰信息技术有限公司,500-999人,民营,2.5万-3.5万,本科, ,5-10年
368,前端开发,上海·静安·南京西路, ,国动网络通信集团股份有限公司,1000-9999人,民营,1.3万-1.7万,本科, ,3-5年
369,前端开发,上海·徐汇·徐家汇, , ,1000-9999人,股份制企业,1.2万-1.3万,本科,Web前端 React,1-3年
370,前端开发,上海·浦东·张江, , ,1000-9999人,民营,1万-1.2万,本科, ,1-3年
371,前端开发,上海·浦东·金桥, ,首聘(北京)科技有限公司,1000-9999人,民营,1.2万-1.3万,本科, ,1-3年
372,前端开发,上海·长宁·新华路,高级web前端工程师,上海甲参科技有限公司,20-99人,其它,1.5万-2.5万,本科, ,5-10年
373,前端开发,上海·青浦·金泽,web前端工程师,华为云计算技术有限公司,10000人以上,民营,1.5万-3万·14薪,本科,web前端 HTML CSS JavaScript,经验不限
374,前端开发,上海·浦东·金桥, ,首聘(北京)科技有限公司,1000-9999人,民营,1.2万-1.3万,本科, ,1-3年
375,前端开发,上海·浦东·唐镇,前端WEB开发工程师, ,1000-9999人,股份制企业,2万-3万,本科, ,1-3年
376,前端开发,上海·宝山·高境,vue前端开发工程师,上海珩延信息科技有限公司,20-99人,民营,7千-1.2万,本科, ,1-3年
377,前端开发,上海·杨浦·大桥, , ,1000-9999人,上市公司,1.6万-1.8万,本科,Vue 后台 大数据经验,5-10年
378,前端开发,上海·静安·南京西路, ,国动网络通信集团股份有限公司,1000-9999人,民营,1.6万-2万,本科, ,5-10年
379,前端开发,上海·黄浦·南京东路,区块链前端专家,深圳市果速科技有限公司,20-99人,民营,3万-5.5万,本科,HTML web前端 React JavaScript,3-5年
